orig.ident	nCount_Spatial	nFeature_Spatial	ident	in_tissue	row	col	imagerow	imagecol	cluster.init	spatial.cluster	TransformerST
SeuratProject	2671	1377	SeuratProject	1	68	74	7463	4874	3	3	7
SeuratProject	16441	4838	SeuratProject	1	35	45	4357	3257	3	3	0
SeuratProject	22420	5378	SeuratProject	1	62	30	6924	2472	6	10	3
SeuratProject	5917	2568	SeuratProject	1	41	61	4914	4135	3	3	0
SeuratProject	9454	3237	SeuratProject	1	43	121	5064	7403	3	3	1
SeuratProject	4076	1801	SeuratProject	1	35	17	4376	1733	3	3	2
SeuratProject	5870	2285	SeuratProject	1	36	40	4455	2986	3	3	0
SeuratProject	2215	1033	SeuratProject	1	41	59	4916	4026	3	3	1
SeuratProject	16588	5257	SeuratProject	1	70	54	7666	3788	3	3	10
SeuratProject	3861	1687	SeuratProject	1	71	41	7769	3081	3	3	0
SeuratProject	5708	2310	SeuratProject	1	39	115	4689	7072	3	3	2
SeuratProject	2983	1459	SeuratProject	1	68	82	7458	5310	3	3	1
SeuratProject	7818	3123	SeuratProject	1	20	42	2938	3076	3	3	9
SeuratProject	3671	1786	SeuratProject	1	29	91	3758	5754	3	3	7
SeuratProject	2430	1257	SeuratProject	1	24	30	3325	2428	3	3	2
SeuratProject	6569	2908	SeuratProject	1	76	20	8257	1944	3	3	5
SeuratProject	6565	2761	SeuratProject	1	41	95	4892	5986	3	3	10
SeuratProject	10334	3666	SeuratProject	1	60	98	6689	6171	3	6	8
SeuratProject	3542	1553	SeuratProject	1	55	75	6231	4913	3	3	4
SeuratProject	2945	1369	SeuratProject	1	73	63	7944	4281	3	3	7
SeuratProject	26457	6320	SeuratProject	1	16	50	2554	3507	8	10	0
SeuratProject	9318	3468	SeuratProject	1	17	15	2672	1603	3	3	5
SeuratProject	9513	3497	SeuratProject	1	64	10	7127	1386	3	3	1
SeuratProject	17769	5290	SeuratProject	1	54	100	6120	6273	3	3	0
SeuratProject	10902	3853	SeuratProject	1	44	82	5184	5282	3	3	3
SeuratProject	4904	2229	SeuratProject	1	66	84	7267	5416	3	3	7
SeuratProject	5052	2158	SeuratProject	1	31	61	3967	4123	3	3	3
SeuratProject	1702	890	SeuratProject	1	75	73	8127	4828	3	3	7
SeuratProject	5633	2373	SeuratProject	1	37	107	4505	6634	3	3	1
SeuratProject	26990	6040	SeuratProject	1	59	33	6638	2632	10	10	0
SeuratProject	10075	3434	SeuratProject	1	48	54	5582	3762	3	3	6
SeuratProject	2087	1129	SeuratProject	1	73	71	7939	4717	3	3	7
SeuratProject	16364	5009	SeuratProject	1	21	113	2985	6942	3	3	3
SeuratProject	6633	2532	SeuratProject	1	33	107	4126	6630	3	3	1
SeuratProject	4748	2068	SeuratProject	1	37	109	4503	6743	3	3	1
SeuratProject	21416	5451	SeuratProject	1	37	47	4545	3368	3	10	6
SeuratProject	5029	2328	SeuratProject	1	35	63	4345	4237	3	3	8
SeuratProject	3088	1554	SeuratProject	1	37	77	4525	5001	3	3	4
SeuratProject	27473	5938	SeuratProject	1	58	28	6547	2359	6	3	0
SeuratProject	8367	3040	SeuratProject	1	40	100	4794	6257	3	6	1
SeuratProject	5855	2644	SeuratProject	1	29	95	3755	5972	3	3	1
SeuratProject	2409	1189	SeuratProject	1	41	65	4912	4353	3	3	1
SeuratProject	5996	2590	SeuratProject	1	48	110	5545	6810	3	3	9
SeuratProject	8556	3155	SeuratProject	1	68	60	7472	4112	3	3	7
SeuratProject	12827	3952	SeuratProject	1	57	83	6415	5351	3	3	6
SeuratProject	13774	4073	SeuratProject	1	34	70	4245	4617	3	3	0
SeuratProject	5878	2601	SeuratProject	1	43	47	5113	3375	3	3	8
SeuratProject	5017	2168	SeuratProject	1	45	125	5250	7623	3	3	4
SeuratProject	3384	1676	SeuratProject	1	28	94	3661	5916	3	3	1
SeuratProject	5342	2273	SeuratProject	1	57	89	6411	5678	3	3	4
SeuratProject	5855	2341	SeuratProject	1	51	43	5874	3167	3	3	2
SeuratProject	6845	2736	SeuratProject	1	55	33	6259	2627	3	3	8
SeuratProject	12058	3913	SeuratProject	1	46	78	5377	5066	6	3	8
SeuratProject	10478	3341	SeuratProject	1	59	27	6642	2305	3	3	0
SeuratProject	3791	1759	SeuratProject	1	38	38	4646	2880	3	3	2
SeuratProject	2099	1127	SeuratProject	1	70	78	7650	5094	3	3	7
SeuratProject	11468	3934	SeuratProject	1	18	48	2745	3401	3	3	6
SeuratProject	1535	842	SeuratProject	1	75	69	8129	4610	3	3	7
SeuratProject	6133	2648	SeuratProject	1	31	119	3928	7280	3	3	3
SeuratProject	9712	3753	SeuratProject	1	55	51	6247	3607	3	3	5
SeuratProject	2598	1119	SeuratProject	1	7	23	1720	2027	3	3	4
SeuratProject	5107	2246	SeuratProject	1	13	45	2273	3231	3	3	2
SeuratProject	3249	1506	SeuratProject	1	72	82	7836	5314	3	3	7
SeuratProject	13120	3636	SeuratProject	1	47	49	5491	3489	10	10	0
SeuratProject	22107	5036	SeuratProject	1	34	102	4224	6359	9	3	1
SeuratProject	19529	5271	SeuratProject	1	64	42	7106	3128	3	10	0
SeuratProject	2000	995	SeuratProject	1	17	65	2639	4325	3	3	2
SeuratProject	7422	2918	SeuratProject	1	54	62	6145	4205	3	3	8
SeuratProject	779	481	SeuratProject	1	74	76	8030	4990	3	3	7
SeuratProject	5058	2196	SeuratProject	1	32	126	4018	7663	3	3	1
SeuratProject	4405	2097	SeuratProject	1	39	41	4738	3044	3	3	2
SeuratProject	4001	1808	SeuratProject	1	35	95	4323	5979	3	3	1
SeuratProject	14295	4430	SeuratProject	1	31	13	3999	1511	5	5	0
SeuratProject	4283	1941	SeuratProject	1	57	127	6386	7746	3	3	2
SeuratProject	15038	4466	SeuratProject	1	23	23	3235	2046	6	6	0
SeuratProject	8471	3042	SeuratProject	1	58	88	6506	5625	3	3	0
SeuratProject	4074	1770	SeuratProject	1	27	13	3621	1506	3	3	2
SeuratProject	3057	1469	SeuratProject	1	34	80	4239	5161	3	3	1
SeuratProject	3579	1602	SeuratProject	1	21	47	3030	3350	3	3	0
SeuratProject	10054	3603	SeuratProject	1	62	104	6875	6500	3	3	3
SeuratProject	40787	6400	SeuratProject	1	40	14	4851	1575	10	10	6
SeuratProject	3242	1665	SeuratProject	1	43	69	5098	4573	3	3	1
SeuratProject	11675	3753	SeuratProject	1	50	94	5745	5942	3	3	6
SeuratProject	4113	1769	SeuratProject	1	42	104	4980	6477	3	3	1
SeuratProject	25088	6207	SeuratProject	1	56	96	6312	6058	8	3	0
SeuratProject	2818	1312	SeuratProject	1	76	98	8205	6190	3	3	1
SeuratProject	7865	3102	SeuratProject	1	39	121	4685	7399	3	3	10
SeuratProject	7961	2560	SeuratProject	1	66	24	7307	2150	3	8	1
SeuratProject	5091	2143	SeuratProject	1	52	44	5968	3222	3	3	2
SeuratProject	17114	4276	SeuratProject	1	54	84	6130	5402	10	10	6
SeuratProject	1847	980	SeuratProject	1	39	65	4722	4350	3	3	4
SeuratProject	23520	5469	SeuratProject	1	17	37	2657	2801	10	10	0
SeuratProject	10998	3903	SeuratProject	1	52	88	5938	5618	3	3	9
SeuratProject	12361	4176	SeuratProject	1	54	78	6134	5076	3	3	3
SeuratProject	19206	5239	SeuratProject	1	20	24	2950	2097	5	5	3
SeuratProject	3490	1539	SeuratProject	1	44	2	5238	927	3	3	2
SeuratProject	3350	1705	SeuratProject	1	53	35	6068	2734	3	3	2
SeuratProject	15773	4702	SeuratProject	1	62	58	6905	3996	3	3	3
SeuratProject	2594	1284	SeuratProject	1	74	48	8049	3466	3	3	4
SeuratProject	4821	2186	SeuratProject	1	57	125	6387	7637	3	3	9
SeuratProject	6229	2562	SeuratProject	1	69	55	7570	3841	3	3	7
SeuratProject	7400	2861	SeuratProject	1	43	109	5072	6750	3	3	1
SeuratProject	11623	3800	SeuratProject	1	42	112	4975	6912	3	3	1
SeuratProject	6448	2728	SeuratProject	1	56	32	6355	2574	3	3	9
SeuratProject	3255	1598	SeuratProject	1	25	13	3431	1504	3	3	9
SeuratProject	5374	2352	SeuratProject	1	41	99	4889	6203	3	3	1
SeuratProject	9252	3532	SeuratProject	1	24	58	3306	3952	3	3	5
SeuratProject	4894	2038	SeuratProject	1	26	40	3508	2974	3	3	0
SeuratProject	18255	5124	SeuratProject	1	26	58	3496	3954	8	3	0
SeuratProject	5486	2094	SeuratProject	1	64	54	7097	3781	3	3	1
SeuratProject	11211	4084	SeuratProject	1	40	120	4780	7345	3	3	5
SeuratProject	8148	3214	SeuratProject	1	70	4	7699	1066	3	3	8
SeuratProject	5116	2108	SeuratProject	1	59	23	6645	2088	3	3	8
SeuratProject	1970	1019	SeuratProject	1	40	64	4818	4297	3	3	1
SeuratProject	2207	1123	SeuratProject	1	41	73	4906	4788	3	3	1
SeuratProject	2535	1228	SeuratProject	1	74	46	8050	3357	3	3	4
SeuratProject	5485	2320	SeuratProject	1	56	56	6338	3880	3	3	2
SeuratProject	6328	2617	SeuratProject	1	51	75	5852	4909	3	3	4
SeuratProject	3094	1419	SeuratProject	1	31	63	3966	4232	3	3	1
SeuratProject	8975	3271	SeuratProject	1	31	31	3987	2490	5	5	0
SeuratProject	6497	2604	SeuratProject	1	54	64	6144	4313	3	3	8
SeuratProject	6446	2720	SeuratProject	1	73	33	7964	2648	3	3	2
SeuratProject	16776	4899	SeuratProject	1	60	14	6745	1599	3	3	3
SeuratProject	14459	4404	SeuratProject	1	46	38	5403	2889	3	10	6
SeuratProject	7432	2942	SeuratProject	1	39	95	4702	5983	3	3	8
SeuratProject	35735	7487	SeuratProject	1	42	84	4994	5388	8	3	0
SeuratProject	9241	3616	SeuratProject	1	36	112	4407	6905	3	3	10
SeuratProject	3686	1789	SeuratProject	1	35	89	4327	5652	3	3	1
SeuratProject	13037	3528	SeuratProject	1	74	102	8012	6405	3	3	0
SeuratProject	2141	1111	SeuratProject	1	75	95	8112	6025	3	3	1
SeuratProject	3030	1476	SeuratProject	1	29	77	3767	4992	3	3	4
SeuratProject	3532	1541	SeuratProject	1	69	15	7597	1664	3	3	1
SeuratProject	40022	6701	SeuratProject	1	22	36	3132	2752	10	9	0
SeuratProject	27940	6255	SeuratProject	1	19	117	2793	7158	8	3	0
SeuratProject	6960	2872	SeuratProject	1	31	97	3943	6083	3	3	9
SeuratProject	3812	1957	SeuratProject	1	77	79	8312	5157	3	3	7
SeuratProject	8887	3378	SeuratProject	1	33	95	4134	5976	3	3	1
SeuratProject	3769	1846	SeuratProject	1	76	26	8253	2271	3	3	4
SeuratProject	16957	5011	SeuratProject	1	60	102	6686	6389	3	3	5
SeuratProject	1700	957	SeuratProject	1	73	73	7937	4825	3	3	7
SeuratProject	1923	1013	SeuratProject	1	75	43	8147	3195	3	3	4
SeuratProject	13283	4045	SeuratProject	1	49	47	5681	3382	3	3	0
SeuratProject	12040	3896	SeuratProject	1	59	21	6646	1979	3	3	8
SeuratProject	8140	3089	SeuratProject	1	25	15	3430	1612	3	3	9
SeuratProject	2642	1341	SeuratProject	1	77	43	8336	3197	3	3	2
SeuratProject	6778	2471	SeuratProject	1	60	110	6681	6824	3	3	3
SeuratProject	1774	952	SeuratProject	1	73	83	7930	5370	3	3	1
SeuratProject	2590	1299	SeuratProject	1	32	82	4048	5268	3	3	1
SeuratProject	10546	3663	SeuratProject	1	70	102	7634	6401	6	6	8
SeuratProject	28863	6497	SeuratProject	1	64	0	7134	841	8	3	10
SeuratProject	17707	4885	SeuratProject	1	33	7	4193	1186	3	3	0
SeuratProject	7773	3085	SeuratProject	1	47	111	5449	6864	3	6	8
SeuratProject	3261	1618	SeuratProject	1	75	63	8133	4283	3	3	7
SeuratProject	6338	2716	SeuratProject	1	51	67	5858	4473	3	3	4
SeuratProject	13936	4322	SeuratProject	1	58	30	6545	2467	3	3	3
SeuratProject	17710	4487	SeuratProject	1	49	121	5632	7410	10	10	6
SeuratProject	6860	2938	SeuratProject	1	60	124	6672	7586	3	3	4
SeuratProject	4682	1959	SeuratProject	1	68	46	7482	3350	3	3	2
SeuratProject	23195	5183	SeuratProject	1	64	38	7108	2910	8	8	3
SeuratProject	5809	2540	SeuratProject	1	57	123	6388	7528	3	3	8
SeuratProject	4123	1937	SeuratProject	1	71	83	7741	5367	3	3	7
SeuratProject	5277	2295	SeuratProject	1	23	41	3223	3025	3	3	0
SeuratProject	16942	5089	SeuratProject	1	22	118	3077	7216	3	3	3
SeuratProject	7063	2939	SeuratProject	1	43	67	5100	4464	3	3	1
SeuratProject	38519	7243	SeuratProject	1	57	103	6402	6440	8	3	0
SeuratProject	2375	1227	SeuratProject	1	26	82	3480	5261	3	3	1
SeuratProject	4986	2159	SeuratProject	1	67	69	7372	4601	3	3	7
SeuratProject	9865	3404	SeuratProject	1	40	116	4783	7128	3	3	1
SeuratProject	1639	903	SeuratProject	1	32	78	4051	5050	3	3	1
SeuratProject	12029	4120	SeuratProject	1	62	114	6868	7044	3	3	3
SeuratProject	3445	1552	SeuratProject	1	19	53	2836	3674	3	3	2
SeuratProject	33099	7198	SeuratProject	1	68	112	7437	6943	5	5	0
SeuratProject	1545	878	SeuratProject	1	9	45	1894	3227	3	3	2
SeuratProject	3353	1517	SeuratProject	1	34	82	4237	5270	3	3	4
SeuratProject	2227	1126	SeuratProject	1	77	31	8344	2544	3	3	2
SeuratProject	24429	5511	SeuratProject	1	65	35	7205	2748	9	8	3
SeuratProject	8258	2812	SeuratProject	1	51	17	5891	1752	3	3	9
SeuratProject	6410	2626	SeuratProject	1	42	94	4987	5932	3	3	2
SeuratProject	13068	4133	SeuratProject	1	37	45	4546	3259	3	3	6
SeuratProject	6474	2779	SeuratProject	1	39	19	4753	1846	3	3	0
SeuratProject	9357	3629	SeuratProject	1	68	98	7447	6180	3	3	1
SeuratProject	9824	3508	SeuratProject	1	35	91	4326	5761	3	3	10
SeuratProject	3864	1773	SeuratProject	1	71	75	7746	4932	3	3	7
SeuratProject	5660	2213	SeuratProject	1	19	33	2849	2585	3	3	2
SeuratProject	6553	2601	SeuratProject	1	60	84	6699	5409	3	3	6
SeuratProject	3704	1786	SeuratProject	1	31	83	3953	5321	3	3	1
SeuratProject	5071	2244	SeuratProject	1	54	34	6164	2680	3	3	2
SeuratProject	3331	1686	SeuratProject	1	41	53	4920	3700	3	3	4
SeuratProject	7109	2482	SeuratProject	1	67	61	7377	4165	3	3	7
SeuratProject	2794	1300	SeuratProject	1	45	69	5288	4575	3	3	1
SeuratProject	5273	2493	SeuratProject	1	30	70	3867	4612	3	3	1
SeuratProject	3866	1849	SeuratProject	1	55	123	6199	7526	3	3	2
SeuratProject	10039	3422	SeuratProject	1	34	46	4261	3310	3	3	6
SeuratProject	32534	6884	SeuratProject	1	70	110	7628	6836	5	5	0
SeuratProject	11160	4068	SeuratProject	1	51	103	5833	6433	3	3	10
SeuratProject	16184	4856	SeuratProject	1	34	32	4271	2548	5	5	3
SeuratProject	5384	1984	SeuratProject	1	74	58	8042	4010	6	3	1
SeuratProject	3576	1569	SeuratProject	1	74	98	8015	6187	3	3	6
SeuratProject	5328	2357	SeuratProject	1	70	74	7652	4876	3	3	7
SeuratProject	7644	2829	SeuratProject	1	35	119	4307	7285	3	3	4
SeuratProject	4249	1950	SeuratProject	1	27	119	3550	7276	3	3	1
SeuratProject	3354	1600	SeuratProject	1	37	23	4561	2062	3	3	4
SeuratProject	33137	5958	SeuratProject	1	62	32	6923	2581	10	10	0
SeuratProject	8695	3194	SeuratProject	1	65	79	7175	5143	3	3	7
SeuratProject	30118	6049	SeuratProject	1	59	45	6630	3285	5	10	0
SeuratProject	3122	1505	SeuratProject	1	72	64	7848	4334	3	3	7
SeuratProject	13194	4093	SeuratProject	1	59	113	6584	6986	3	10	6
SeuratProject	15570	4912	SeuratProject	1	36	8	4476	1244	3	3	5
SeuratProject	10727	3685	SeuratProject	1	43	87	5086	5553	3	3	3
SeuratProject	4731	2131	SeuratProject	1	37	27	4558	2280	3	3	2
SeuratProject	3780	1783	SeuratProject	1	42	54	5014	3755	3	3	2
SeuratProject	8765	3105	SeuratProject	1	58	86	6508	5516	3	3	3
SeuratProject	3216	1509	SeuratProject	1	47	59	5484	4033	3	3	2
SeuratProject	10362	3736	SeuratProject	1	17	19	2669	1821	3	3	8
SeuratProject	2924	1477	SeuratProject	1	67	71	7370	4710	3	3	7
SeuratProject	10998	3685	SeuratProject	1	32	46	4072	3308	3	6	9
SeuratProject	4854	2033	SeuratProject	1	53	127	6007	7742	3	3	2
SeuratProject	6891	2692	SeuratProject	1	31	69	3962	4559	3	6	1
SeuratProject	5355	2320	SeuratProject	1	64	82	7079	5305	3	3	4
SeuratProject	7677	2776	SeuratProject	1	31	33	3986	2599	3	6	0
SeuratProject	22188	5325	SeuratProject	1	64	44	7104	3236	3	10	0
SeuratProject	7416	2917	SeuratProject	1	33	41	4170	3037	3	3	0
SeuratProject	31670	5732	SeuratProject	1	59	35	6637	2741	10	10	6
SeuratProject	6149	2440	SeuratProject	1	31	93	3946	5865	3	3	1
SeuratProject	4049	1696	SeuratProject	1	20	38	2941	2859	3	3	0
SeuratProject	22885	5653	SeuratProject	1	26	72	3486	4716	5	5	1
SeuratProject	11044	3915	SeuratProject	1	49	79	5660	5124	3	3	5
SeuratProject	3214	1579	SeuratProject	1	76	88	8211	5645	3	3	7
SeuratProject	5987	2129	SeuratProject	1	11	29	2094	2358	3	3	6
SeuratProject	2033	1071	SeuratProject	1	76	50	8237	3577	3	3	1
SeuratProject	2218	1235	SeuratProject	1	76	82	8215	5319	3	3	7
SeuratProject	21645	4963	SeuratProject	1	60	62	6713	4212	6	9	0
SeuratProject	20848	5643	SeuratProject	1	70	108	7630	6727	5	5	3
SeuratProject	4139	1897	SeuratProject	1	39	37	4741	2826	3	3	2
SeuratProject	26836	5336	SeuratProject	1	64	32	7112	2583	10	8	0
SeuratProject	8636	3440	SeuratProject	1	64	76	7083	4978	3	3	7
SeuratProject	11826	3968	SeuratProject	1	63	87	6981	5576	3	3	5
SeuratProject	17062	4937	SeuratProject	1	57	19	6458	1867	5	5	0
SeuratProject	5960	2523	SeuratProject	1	57	53	6435	3718	3	3	2
SeuratProject	12660	4029	SeuratProject	1	32	60	4063	4070	3	3	6
SeuratProject	2566	1262	SeuratProject	1	32	64	4060	4288	3	3	2
SeuratProject	3553	1663	SeuratProject	1	68	86	7455	5527	3	3	1
SeuratProject	27097	6061	SeuratProject	1	37	51	4542	3586	5	3	0
SeuratProject	2911	1353	SeuratProject	1	10	42	1991	3065	3	3	2
SeuratProject	2956	1319	SeuratProject	1	33	75	4147	4888	3	3	1
SeuratProject	3093	1454	SeuratProject	1	75	23	8160	2106	3	3	4
SeuratProject	4720	1860	SeuratProject	1	65	5	7225	1115	3	3	4
SeuratProject	24602	5944	SeuratProject	1	47	43	5495	3162	5	3	0
SeuratProject	12541	4264	SeuratProject	1	42	90	4990	5715	3	3	6
SeuratProject	9992	3151	SeuratProject	1	55	19	6269	1865	6	8	0
SeuratProject	5048	2214	SeuratProject	1	70	48	7670	3461	3	3	8
SeuratProject	29231	5751	SeuratProject	1	61	3	6848	1001	10	10	6
SeuratProject	15485	4187	SeuratProject	1	58	60	6525	4100	3	3	3
SeuratProject	5344	2290	SeuratProject	1	65	7	7224	1224	3	3	8
SeuratProject	3580	1593	SeuratProject	1	69	79	7554	5147	3	3	7
SeuratProject	4571	1921	SeuratProject	1	73	55	7949	3846	3	3	7
SeuratProject	4705	2059	SeuratProject	1	69	7	7603	1228	3	3	4
SeuratProject	4146	1877	SeuratProject	1	42	52	5015	3646	3	3	2
SeuratProject	6951	2901	SeuratProject	1	38	16	4660	1682	3	3	3
SeuratProject	12184	4034	SeuratProject	1	33	5	4194	1077	3	3	3
SeuratProject	14852	4629	SeuratProject	1	36	84	4425	5381	3	3	10
SeuratProject	3999	1745	SeuratProject	1	45	9	5328	1309	3	3	4
SeuratProject	10099	3635	SeuratProject	1	28	58	3685	3957	5	5	3
SeuratProject	7344	3111	SeuratProject	1	70	0	7702	848	3	3	3
SeuratProject	11130	4030	SeuratProject	1	34	120	4212	7338	3	3	10
SeuratProject	21676	5685	SeuratProject	1	49	45	5683	3273	3	3	0
SeuratProject	2468	1218	SeuratProject	1	43	37	5120	2831	3	3	2
SeuratProject	8851	3152	SeuratProject	1	14	28	2379	2307	3	6	8
SeuratProject	3964	1835	SeuratProject	1	24	54	3309	3734	3	3	9
SeuratProject	17525	4511	SeuratProject	1	48	50	5585	3544	10	10	0
SeuratProject	7683	3152	SeuratProject	1	61	81	6795	5247	3	3	10
SeuratProject	10659	3273	SeuratProject	1	66	26	7306	2259	3	8	3
SeuratProject	6606	2714	SeuratProject	1	57	51	6437	3609	3	3	9
SeuratProject	5285	2467	SeuratProject	1	25	89	3380	5640	3	3	1
SeuratProject	4210	1917	SeuratProject	1	33	69	4151	4561	3	3	8
SeuratProject	9119	3212	SeuratProject	1	31	51	3974	3579	3	3	0
SeuratProject	6311	2626	SeuratProject	1	9	21	1910	1920	3	3	2
SeuratProject	7375	2956	SeuratProject	1	14	26	2381	2198	3	3	8
SeuratProject	6015	2560	SeuratProject	1	37	39	4550	2933	3	3	9
SeuratProject	5368	2221	SeuratProject	1	28	28	3705	2324	3	6	0
SeuratProject	5742	2165	SeuratProject	1	55	15	6271	1647	3	3	3
SeuratProject	37381	6630	SeuratProject	1	35	47	4355	3366	10	10	0
SeuratProject	4785	1943	SeuratProject	1	65	55	7192	3836	3	3	1
SeuratProject	7878	2944	SeuratProject	1	22	14	3146	1555	3	3	3
SeuratProject	1479	730	SeuratProject	1	71	11	7789	1448	3	3	4
SeuratProject	11811	3941	SeuratProject	1	25	107	3368	6620	3	3	3
SeuratProject	10180	3538	SeuratProject	1	63	113	6963	6991	3	3	6
SeuratProject	3472	1540	SeuratProject	1	46	56	5391	3869	3	3	2
SeuratProject	4249	1825	SeuratProject	1	30	112	3838	6898	3	3	1
SeuratProject	6108	2405	SeuratProject	1	16	68	2542	4487	3	3	4
SeuratProject	4509	2009	SeuratProject	1	54	50	6153	3551	3	3	2
SeuratProject	25685	6360	SeuratProject	1	19	19	2859	1823	8	3	0
SeuratProject	9627	3506	SeuratProject	1	43	107	5073	6641	3	3	3
SeuratProject	5041	2091	SeuratProject	1	57	27	6453	2303	3	3	9
SeuratProject	8883	3466	SeuratProject	1	12	44	2179	3176	3	3	5
SeuratProject	5406	2499	SeuratProject	1	40	54	4824	3753	3	3	4
SeuratProject	16903	5113	SeuratProject	1	26	118	3456	7220	3	3	5
SeuratProject	11017	3683	SeuratProject	1	38	18	4659	1791	3	3	5
SeuratProject	7497	2834	SeuratProject	1	29	105	3748	6516	3	3	1
SeuratProject	14524	4117	SeuratProject	1	51	123	5820	7521	3	3	1
SeuratProject	7264	2914	SeuratProject	1	53	71	6044	4693	3	3	9
SeuratProject	4132	1834	SeuratProject	1	53	53	6056	3714	3	3	2
SeuratProject	3130	1478	SeuratProject	1	74	54	8045	3792	3	3	1
SeuratProject	3460	1604	SeuratProject	1	34	72	4244	4726	3	3	1
SeuratProject	8004	2888	SeuratProject	1	34	114	4216	7012	3	3	8
SeuratProject	7073	2681	SeuratProject	1	33	53	4162	3690	3	3	2
SeuratProject	11963	4196	SeuratProject	1	53	105	6021	6544	3	3	5
SeuratProject	5008	2029	SeuratProject	1	48	62	5577	4198	3	3	2
SeuratProject	3341	1453	SeuratProject	1	73	25	7969	2213	3	8	4
SeuratProject	14491	4391	SeuratProject	1	23	97	3185	6074	6	3	0
SeuratProject	7134	2958	SeuratProject	1	32	84	4047	5376	3	3	1
SeuratProject	26317	6044	SeuratProject	1	12	36	2184	2740	5	10	0
SeuratProject	4049	1811	SeuratProject	1	56	52	6341	3663	3	3	0
SeuratProject	8798	3292	SeuratProject	1	49	19	5700	1858	3	3	1
SeuratProject	8435	2989	SeuratProject	1	49	125	5629	7628	3	3	6
SeuratProject	6239	2547	SeuratProject	1	63	101	6971	6338	3	3	8
SeuratProject	4353	2004	SeuratProject	1	52	34	5974	2678	3	3	2
SeuratProject	1998	1082	SeuratProject	1	30	80	3860	5156	3	3	1
SeuratProject	17728	5177	SeuratProject	1	65	65	7185	4381	3	5	7
SeuratProject	2290	1076	SeuratProject	1	8	32	1808	2518	3	3	0
SeuratProject	10073	3113	SeuratProject	1	47	37	5499	2836	3	10	6
SeuratProject	38488	6100	SeuratProject	1	16	36	2563	2745	9	10	0
SeuratProject	6314	2538	SeuratProject	1	37	79	4523	5110	3	3	10
SeuratProject	3456	1571	SeuratProject	1	9	39	1898	2900	3	3	2
SeuratProject	5220	1990	SeuratProject	1	67	47	7386	3403	3	3	4
SeuratProject	16303	5048	SeuratProject	1	16	46	2557	3289	3	3	5
SeuratProject	26125	5771	SeuratProject	1	27	21	3615	1941	5	6	0
SeuratProject	8184	3337	SeuratProject	1	42	46	5019	3320	3	3	8
SeuratProject	28999	6094	SeuratProject	1	55	85	6224	5458	10	10	0
SeuratProject	8823	3328	SeuratProject	1	44	122	5158	7459	3	3	1
SeuratProject	2108	1091	SeuratProject	1	76	32	8249	2597	3	3	4
SeuratProject	5219	2133	SeuratProject	1	69	65	7564	4385	3	3	7
SeuratProject	8111	3170	SeuratProject	1	70	50	7668	3570	3	3	4
SeuratProject	10423	3314	SeuratProject	1	49	123	5631	7519	3	3	6
SeuratProject	4006	1740	SeuratProject	1	45	33	5312	2616	3	3	4
SeuratProject	4084	1831	SeuratProject	1	33	123	4115	7501	3	3	1
SeuratProject	2943	1476	SeuratProject	1	76	44	8241	3250	3	3	2
SeuratProject	9115	3602	SeuratProject	1	47	87	5465	5557	3	3	5
SeuratProject	9250	3441	SeuratProject	1	28	36	3700	2759	3	6	0
SeuratProject	8650	2971	SeuratProject	1	27	23	3614	2050	6	6	0
SeuratProject	4378	1876	SeuratProject	1	77	41	8337	3088	3	3	8
SeuratProject	7421	2434	SeuratProject	1	39	7	4761	1193	3	3	6
SeuratProject	4405	1917	SeuratProject	1	39	105	4695	6528	3	3	1
SeuratProject	3303	1588	SeuratProject	1	24	10	3338	1339	3	3	2
SeuratProject	13081	3952	SeuratProject	1	33	13	4189	1513	6	6	0
SeuratProject	31266	5346	SeuratProject	1	63	39	7013	2963	9	8	3
SeuratProject	21465	5744	SeuratProject	1	26	116	3457	7111	6	3	0
SeuratProject	27606	5977	SeuratProject	1	25	73	3391	4770	5	5	3
SeuratProject	9097	3958	SeuratProject	1	46	102	5360	6373	3	3	0
SeuratProject	3521	1660	SeuratProject	1	33	91	4137	5759	3	3	1
SeuratProject	15567	4329	SeuratProject	1	12	42	2180	3067	10	10	6
SeuratProject	8066	3070	SeuratProject	1	61	105	6779	6553	3	3	9
SeuratProject	4634	2151	SeuratProject	1	76	54	8234	3795	3	3	7
SeuratProject	10704	3817	SeuratProject	1	56	110	6302	6820	3	3	5
